Gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
Y49F6B.3,2.145103386,-3.1840887,-3.862533076,2.13238268,-1.352519286,0.176209253,0.215919433
Y49F6B.4,482.5839151,-2.534413859,-2.536238251,0.148366143,-15.06013308,2.96E-51,2.06E-50
Y49F6B.5,1.136141265,-2.547900889,-2.950946503,1.916430913,-1.172962132,0.240810992,0.286295972
Y49F6B.7,8.723124923,-5.460248158,-5.887640961,1.441378516,-3.580078446,0.000343491,0.000584327
Y49F6B.8,1.426873114,-2.823649455,-3.261894807,1.900845998,-1.327645405,0.184295277,0.224931717
Y49F6B.9,173.592871,-0.869863589,-0.870883965,0.189479018,-3.00752872,0.002633812,0.004123853
Y49F6C.3,13.35363265,-6.146587945,-6.501930758,1.259774023,-4.640981508,3.47E-06,6.81E-06
Y49F6C.4,6.209654082,-4.969119245,-5.397929198,1.503497089,-3.105506009,0.001899538,0.003017637
Y49F6C.5,2.28838879,-3.597362061,-3.954831334,1.594633982,-2.067786149,0.038660137,0.052900649
Y49F6C.8,69.39200064,-8.47215484,-8.877731688,1.156393705,-7.066931274,1.58E-12,4.29E-12
Y49G5B.1,135.8838972,-4.808615426,-4.831606121,0.380232953,-11.85750837,1.97E-32,9.24E-32
Y4C6A.2,1.610170235,-3.058178415,-3.445631202,1.759636472,-1.567470588,0.117004736,0.14826069
Y4C6A.3,148.1660811,-6.738478757,-6.837226493,0.650623483,-9.895859778,4.34E-23,1.62E-22
Y4C6B.1,339.0606586,-8.593231572,-8.781125129,0.778096383,-10.65836027,1.59E-26,6.48E-26
Y4C6B.2,2.83526716,-3.915612381,-4.266346681,1.526746871,-2.36818064,0.017875806,0.025571228
Y4C6B.3,5.415586988,-4.809597373,-5.194292057,1.454125826,-3.101242885,0.001927101,0.003059073
Y4C6B.4,4.022061006,-3.423011058,-3.688751374,1.379256599,-2.264271245,0.023557437,0.033131656
T04F8.1,337.453418,0.755911882,0.756353931,0.133831811,3.406603247,0.000657767,0.00109072
D1005.10,8.257464505,3.23760625,3.319271956,0.86269413,3.405153863,0.000661268,0.001096149
Y4C6B.7,32.47420044,-5.274261966,-5.413941229,0.870832131,-5.71207904,1.12E-08,2.55E-08
Y50C1A.1,251.7652946,-1.418689903,-1.420001387,0.168474268,-6.640123244,3.13E-11,8.06E-11
Y50C1A.2,1.961831835,-3.342903767,-3.739893832,1.71660705,-1.772626861,0.076290558,0.099711525
Y50D4A.1,380.6282856,-3.119900466,-3.123051641,0.1754407,-16.07323994,3.93E-58,3.17E-57
Y50D4A.2,220.8561523,-0.765872963,-0.766448204,0.151661189,-3.071800801,0.002127717,0.003362025
Y50D4A.4,185.905533,-1.933306155,-1.935795659,0.198591987,-8.224431312,1.96E-16,6.08E-16
Y50D4A.5,32.92425795,-1.380140299,-1.387462443,0.400361028,-2.697915692,0.006977511,0.010461823
Y50D4A.6,2.952848324,-3.919174429,-4.312542492,1.600487371,-2.261295212,0.023740983,0.033367077
Y50D4B.1,2.35705158,-3.622167215,-3.998522074,1.624767513,-2.044703128,0.040884135,0.055753898
Y50D4B.2,4.425118954,-4.564156874,-4.90158509,1.404746617,-3.035534539,0.002401097,0.003771327
Y50D4B.3,81.4357275,-7.069798425,-7.301829233,0.939979504,-7.202070252,5.93E-13,1.63E-12
Y50D4B.4,99.26176555,-8.074793103,-8.429887875,1.092603644,-7.115840359,1.11E-12,3.03E-12
Y50D4B.6,4.604229464,-4.620722667,-4.959427791,1.399563817,-3.087192319,0.002020568,0.003199362
Y50D4C.1,275.8485628,-2.125689412,-2.129805539,0.242111098,-7.540709304,4.67E-14,1.34E-13
Y39A3CL.2,114.8982862,1.261546017,1.264851287,0.282415842,3.404716994,0.000662327,0.001097778
Y50D4C.3,232.1079011,-1.586294548,-1.587879583,0.174866958,-7.355846757,1.90E-13,5.31E-13
Y50D4C.4,286.9009566,-3.08619014,-3.090120776,0.197805069,-14.08553456,4.66E-45,2.84E-44
Y50D4C.5,397.5323546,-2.642406437,-2.644557865,0.157549965,-14.86770518,5.34E-50,3.61E-49
Y50D4C.6,61.65335178,-3.106962871,-3.122690881,0.392308561,-7.154987558,8.37E-13,2.29E-12
Y50D7A.1,196.2735987,0.179155709,0.179294029,0.154061115,0,1,1
Y50D7A.10,118.3248514,0.207621172,0.207934958,0.215499763,0,1,1
Y50D7A.11,65.69960814,-1.986392192,-1.993722123,0.332716522,-5.068555611,4.01E-07,8.39E-07
Y50D7A.2,250.4591193,-1.918639829,-1.920400129,0.16780565,-9.645919736,5.12E-22,1.86E-21
Y50D7A.3,309.2228303,-1.095330489,-1.096144753,0.150724233,-5.27672607,1.32E-07,2.83E-07
Y50D7A.4,634.1422789,-1.271484689,-1.272232752,0.134212666,-7.238397949,4.54E-13,1.26E-12
Y50D7A.5,6.173188793,-5.033781469,-5.380152081,1.36105003,-3.478036343,0.000505101,0.000846991
Y50D7A.6,118.7399931,-0.569972284,-0.570868677,0.21898035,-1.232860776,0.217627712,0.261312304
ZK355.8,4.732105749,5.031900188,5.416501208,1.391585235,3.400366769,0.000672955,0.001115267
Y50D7A.8,292.8908814,-1.680732126,-1.681915495,0.146679828,-9.413237951,4.81E-21,1.70E-20
Y50D7A.9,188.6651338,-1.660476657,-1.662714596,0.203128858,-6.697604041,2.12E-11,5.48E-11
Y50E8A.1,2.24121806,-3.560521745,-3.921712684,1.608024844,-2.027656325,0.042595336,0.05795082
T07G12.5,7.472808649,3.970308752,4.137357562,1.079700687,3.39937614,0.000675398,0.001119186
F25E2.4,411.5718478,2.571919522,2.610564585,0.668662664,3.397706564,0.000679533,0.001125651
Y50E8A.12,3.112590605,1.107361173,1.153515128,1.078942317,0.748289469,0.454285575,0.512529134
F41H10.12,4.964138523,5.126173457,5.505887105,1.421331318,3.395530229,0.000684958,0.001134119
Y50E8A.3,10.13688975,-5.7559478,-6.104998757,1.287164675,-4.238733324,2.25E-05,4.19E-05
Y50E8A.4,500.3881734,-7.544131595,-7.598498086,0.462575784,-15.66042115,2.82E-55,2.14E-54
Y50E8A.5,3.596193666,-2.047756368,-2.166755299,1.281819178,-1.363496815,0.172725987,0.212136623
Y41D4A.4,1402.541197,0.594417802,0.594563932,0.086841569,3.390286531,0.000698196,0.001155508
Y51A2D.10,48.12340108,-7.04650124,-7.375913152,1.117249093,-6.038493371,1.56E-09,3.70E-09
Y51A2D.11,9.101534249,-1.528404761,-1.570328153,0.9017982,-1.362172558,0.173143434,0.212559036
Y51A2D.12,1.732457015,-1.058879527,-1.164295601,1.529637134,-0.496117353,0.619811616,0.682812889
R07H5.3,174.6261627,0.919068672,0.92006875,0.182629338,3.389754774,0.000699552,0.001157619
Y51A2D.14,46.4576029,-4.826838466,-4.893620777,0.640384596,-7.068937154,1.56E-12,4.23E-12
Y51A2D.15,46.031931,-4.222593756,-4.27197414,0.591635267,-6.630087783,3.35E-11,8.62E-11
T03F1.2,130.5076741,0.9649838,0.966198019,0.196272437,3.388065135,0.000703875,0.001164641
Y51A2D.18,83.52214283,-1.586126939,-1.590552301,0.291238299,-4.416063905,1.01E-05,1.92E-05
Y51A2D.19,17.27527219,-4.790977962,-4.988479589,1.050465204,-4.275227723,1.91E-05,3.58E-05
Y51A2D.21,3.915225872,-3.388801901,-3.659611471,1.395863157,-2.212825725,0.026909663,0.037554045
F58B4.4,3.521303028,5.466722831,5.954299271,1.525030583,3.387947027,0.000704179,0.001165009
Y51A2D.5,50.95617084,-3.124572395,-3.153602686,0.53181822,-5.311161392,1.09E-07,2.35E-07
Y51A2D.7,215.1221482,-1.495047343,-1.496426049,0.168177526,-7.105868258,1.20E-12,3.26E-12
Y51A2D.9,148.4228393,-9.52931293,-9.973824006,1.142788159,-8.076136295,6.69E-16,2.04E-15
Y51B9A.4,32.44239833,-5.737636663,-5.971575152,1.052870825,-5.164581005,2.41E-07,5.11E-07
Y51B9A.5,1.558812894,-2.899893319,-3.390014345,1.96221898,-1.324976134,0.185179067,0.225895963
Y51B9A.6,1.58927777,-2.97649931,-3.428010092,1.886923738,-1.418445938,0.156060612,0.19341028
Y51B9A.8,2.22720331,3.163601855,3.428774638,1.473082021,1.943952756,0.051901149,0.069738551
C26B9.6,26.21756163,1.87798864,1.891601549,0.466892083,3.379771679,0.000725461,0.001198847
T02G5.8,3536.087516,0.626514777,0.626705609,0.096618065,3.37943817,0.000726341,0.001200028
Y51F10.11,118.0204331,-0.425848843,-0.426526142,0.220160515,-0.571623132,0.56757732,0.629152258
Y51F10.2,940.0147919,-5.224467339,-5.230301223,0.184157295,-26.74054995,1.59E-157,5.24E-156
Y51F10.3,472.9248865,0.29634267,0.296472159,0.115700416,0,1,1
Y51F10.4,385.3387927,-0.048957093,-0.048985801,0.13370546,0,1,1
Y51F10.5,220.2612256,-2.061976594,-2.064819524,0.206188353,-8.545470993,1.28E-17,4.12E-17
ZK1248.2,9.773380071,3.263110347,3.352287061,0.87828313,3.373753002,0.000741509,0.001224387
T20G5.7,323.3338375,1.424112956,1.429317195,0.333593656,3.369707238,0.000752481,0.001242079
C26F1.5,20.79249809,1.875560473,1.889251591,0.46817709,3.365308785,0.00076458,0.001260899
Y51H1A.4,343.7228453,-1.274103017,-1.275290265,0.168589924,-5.777943279,7.56E-09,1.74E-08
Y51H1A.5,260.3158903,-0.506822517,-0.507259257,0.162211979,-1.275013828,0.202304348,0.244824329
Y51H1A.6,531.8406158,-3.428678174,-3.432508135,0.18421544,-16.98379987,1.08E-64,9.82E-64
Y51H4A.1,1.558269672,-1.005498016,-1.128814979,1.782460253,-0.395800139,0.692252474,0.756392554
Y51H4A.12,834.3340571,-1.167551081,-1.168292582,0.139320478,-6.227017688,4.75E-10,1.16E-09
Y51H4A.13,16.80793802,0.65090535,0.657825702,0.564027733,0.622142014,0.533848491,0.594911475
Y51H4A.15,184.1677902,-0.686470563,-0.687292143,0.191078085,-2.022579216,0.043116549,0.058637857
F46H5.6,6.120518176,4.010493184,4.19267369,1.103573836,3.362251862,0.000773096,0.001274797
F39H12.2,7.579943277,3.361377425,3.460288401,0.91161987,3.358173212,0.000784594,0.001292725
Y51H4A.3,1828.458492,0.503070968,0.503304965,0.119374287,1.701128215,0.088918914,0.114979846
Y51H4A.4,5.731438502,-4.880809303,-5.282943412,1.473674366,-3.108427077,0.001880861,0.002988623
T19B10.5,91.84612887,1.197264905,1.200059739,0.267342015,3.356243523,0.00079009,0.001301483
Y51H4A.7,88.97488446,-8.823258024,-9.235326901,1.143410832,-7.454239354,9.04E-14,2.56E-13
Y51H4A.8,7.838328955,-5.399965286,-5.732885528,1.296638701,-3.933220011,8.38E-05,0.000150404
F47B8.13,3.443230359,5.440337883,5.930684281,1.532758994,3.353650446,0.00079753,0.001313291
Y51H7BR.1,4.401279656,-4.533819365,-4.905149543,1.469938785,-2.880269171,0.003973358,0.006112663
Y51H7BR.2,4.973836696,-4.686649431,-5.081964148,1.488956276,-2.946123739,0.003217836,0.004995542
Y51H7BR.4,1.30507977,-2.715156264,-3.134477787,1.897115714,-1.27306745,0.202994108,0.24557684
Y51H7C.1,113.6322874,-8.227071308,-8.618935139,1.121127468,-7.070624467,1.54E-12,4.18E-12
Y51H7C.11,207.6345694,-2.250124339,-2.253076968,0.200229413,-9.739449907,2.05E-22,7.51E-22
Y51H7C.13,11.09675004,-5.810851392,-6.225640212,1.383529297,-3.983183733,6.80E-05,0.000122782
Y51H7C.15,42.95328381,-7.800962384,-8.182032912,1.167049846,-6.427285356,1.30E-10,3.25E-10
Y51H7C.3,168.552038,-9.709600606,-10.15692197,1.136313687,-8.280812519,1.22E-16,3.82E-16
Y51H7C.5,246.5307901,-0.346346749,-0.346580215,0.143542047,-0.322879251,0.746786691,0.811380625
Y51H7C.6,757.8720078,-0.581502641,-0.581752068,0.114510938,-2.458303517,0.013959514,0.020184684
Y51H7C.7,104.6943218,-2.661259705,-2.669004721,0.299146183,-7.893330555,2.94E-15,8.76E-15
Y51H7C.9,5.353473833,-2.982461368,-3.276439314,1.601942661,-1.674505232,0.094031347,0.12103857
Y52B11A.10,183.3619761,-2.737268793,-2.742653892,0.245088431,-9.944446508,2.67E-23,1.00E-22
Y52B11A.19,4.514232726,0.837864531,0.860588454,0.890787956,0.603807593,0.545971571,0.607064291
Y52B11A.2,127.9703113,-2.167707119,-2.173665502,0.29055451,-6.42807823,1.29E-10,3.24E-10
Y52B11A.3,297.9672309,-0.672541462,-0.673132473,0.163755485,-2.274986162,0.02290676,0.032282477
Y52B11A.4,3.145813235,-3.138666611,-3.366013232,1.419483813,-1.999787941,0.045523167,0.061678751
Y52B11A.7,2.755858341,-3.846863229,-4.224712036,1.587394285,-2.234393347,0.025457203,0.035671665
Y52B11A.8,237.4353909,-8.57093101,-8.843114526,0.915913842,-9.030250043,1.71E-19,5.81E-19
Y52B11A.9,251.9020502,-3.228131191,-3.232546054,0.203801641,-14.36755456,8.27E-47,5.23E-46
Y52B11C.1,98.97318353,-1.86105155,-1.865979612,0.284644233,-5.484219848,4.15E-08,9.20E-08
Y52D3.1,199.9272015,-0.57605493,-0.576647113,0.177744557,-1.553099207,0.120399435,0.152202067
Y52E8A.2,68.87667959,-8.466845581,-8.865148999,1.147198581,-7.118946725,1.09E-12,2.97E-12
Y52E8A.3,4.383304558,0.773177848,0.807313968,1.112572703,0.425300608,0.67061755,0.734585085
Y52E8A.4,6.206626072,-4.952547311,-5.389705033,1.517382362,-3.066166728,0.002168224,0.003422664
Y53C10A.10,3.822696633,-4.250371292,-4.684899807,1.61327372,-2.448667726,0.014338565,0.020699648
Y53C10A.12,706.0581648,-1.063072071,-1.063434296,0.102177668,-7.468090488,8.14E-14,2.31E-13
Y53C10A.2,3.378532944,-4.151797765,-4.509426926,1.500566964,-2.566894952,0.010261369,0.01508172
Y53C10A.3,1.598250585,-3.019980607,-3.449895937,1.844091269,-1.474970709,0.140220418,0.1753119
Y53C10A.4,12.59038273,-3.924005602,-4.05841122,0.995562367,-3.640159294,0.000272469,0.000467858
ZC416.1,29.65492481,1.926406829,1.941338322,0.485023906,3.353250854,0.000798683,0.001315039
Y53C10A.6,254.805039,-4.196836663,-4.205872585,0.25480296,-15.29352983,8.44E-53,6.07E-52
Y53C10A.9,3.191609801,-3.056857178,-3.323775258,1.445438756,-1.907280517,0.056484272,0.075468959
Y53C12A.1,782.499593,-6.12005414,-6.131653472,0.240515013,-24.19829872,2.32E-129,5.46E-128
Y53C12A.10,114.8070711,-1.89467742,-1.898616141,0.253159328,-6.299105904,2.99E-10,7.38E-10
Y53C12A.11,42.67618333,-4.708395059,-4.778583849,0.665244916,-6.626724912,3.43E-11,8.81E-11
Y53C12A.2,4.79228722,-4.667216544,-5.018634137,1.416260859,-3.083624401,0.002044956,0.003236914
Y53C12A.3,243.3539545,-1.408781109,-1.409953554,0.159826941,-6.937385535,3.99E-12,1.06E-11
Y53C12A.4,273.8027248,-1.635197934,-1.636696657,0.167841155,-7.955128386,1.79E-15,5.39E-15
Y53C12A.6,10.75935561,-3.494294929,-3.625082267,1.010315675,-3.161680066,0.001568618,0.002513196
Y53C12A.7,1.507511926,-0.922342054,-1.024661415,1.705460223,-0.364911504,0.715177467,0.779556379
Y53C12B.1,270.2246101,-2.907326024,-2.910880249,0.194040883,-13.43699322,3.67E-41,2.07E-40
Y53C12B.2,1046.876569,0.355967421,0.356156211,0.127571357,0.43871463,0.660868325,0.724811416
Y53C12B.3,1066.733483,-3.2061013,-3.207774359,0.126375172,-22.99582476,5.13E-117,1.04E-115
Y53C12B.5,3.219489322,0.90842906,0.952781024,1.160026968,0.524495616,0.599933868,0.662479482
Y53C12B.6,2.585911406,-2.087383641,-2.294466791,1.645439294,-1.08626532,0.277361626,0.325521096
Y53C12B.7,10.16084413,-0.650703206,-0.660018206,0.651617052,-0.538204464,0.590435899,0.652639314
F11D11.4,3.681860566,5.525685708,6.042104824,1.558525723,3.352967251,0.000799502,0.001316237
Y53F4B.11,3.105561967,-2.002563169,-2.188427506,1.517094052,-1.12225288,0.261754935,0.308934926
T21H3.3,3195.745011,0.591573041,0.591719146,0.08700519,3.351214359,0.00080458,0.001324145
Y53F4B.13,462.8125928,-1.695719213,-1.696573974,0.124230429,-11.2349223,2.75E-29,1.19E-28
Y53F4B.14,140.0454599,0.399615981,0.400065327,0.185661889,0.53654512,0.591581861,0.653806035
Y53F4B.15,357.2910198,0.181135989,0.181240638,0.133100713,0,1,1
Y53F4B.16,2.18860734,1.554896119,1.712237172,1.618538289,0.775326804,0.438146575,0.495403392
Y53F4B.17,1.696465201,-0.77338396,-0.853644227,1.64472737,-0.287819105,0.773485212,0.83774434
T21B4.12,11.04841418,3.207688927,3.289547858,0.867903525,3.350244404,0.000807403,0.001328489
Y53F4B.19,11.64620489,0.856666554,0.87724819,0.839475609,0.663112244,0.50725867,0.567291603
C01G8.5,3081.471488,0.75208565,0.752533175,0.135003512,3.34869548,0.00081193,0.001335481
Y53F4B.21,235.6076933,-1.223484215,-1.224641503,0.169938614,-5.434222362,5.50E-08,1.21E-07
Y53F4B.22,830.1652633,-0.295333233,-0.295421362,0.095645657,0,1,1
Y53F4B.23,6.922769675,-3.040786792,-3.172093523,1.114811461,-2.458520466,0.013951082,0.020176528
Y53F4B.24,3.569027921,-0.918293877,-0.981414441,1.380035704,-0.44802745,0.654133386,0.717888303
Y53F4B.28,21.25379728,-5.885879395,-6.182070804,1.154220259,-4.839526384,1.30E-06,2.64E-06
C01G12.16,5.23411593,4.398252519,4.647989901,1.224507304,3.346858369,0.00081733,0.00134421
Y53F4B.3,157.0987597,-6.583025791,-6.661951485,0.592541032,-10.60352862,2.87E-26,1.16E-25
T07H3.2,5.847944425,4.053568798,4.2384087,1.123452628,3.341101087,0.000834468,0.001371149
M02F4.3,76.42445511,1.29361786,1.297377926,0.29756559,3.339155778,0.000840334,0.001380474
ZK1240.4,6.499793805,4.274192976,4.491620778,1.191043588,3.336731767,0.000847697,0.001392411
T20H9.4,3.679654465,5.505977827,6.023521987,1.560409796,3.336288865,0.000849049,0.001394473
Y53F4B.37,4.075614336,2.175098899,2.257215811,1.034251446,1.813000993,0.069831668,0.091859363
T05E11.3,5956.411643,0.732678603,0.733080969,0.129710925,3.335714433,0.000850805,0.00139704
Y53F4B.4,90.41568431,-2.993461558,-3.003862007,0.326601123,-8.246945175,1.62E-16,5.05E-16
Y53F4B.42,92.45015393,-0.316452514,-0.317064344,0.243066385,-0.067687329,0.946034536,1
Y53F4B.5,1.726577779,-3.136474474,-3.538253313,1.766289437,-1.605894489,0.108297095,0.137915916
Y53F4B.9,533.4727529,-5.311775584,-5.323360166,0.259658364,-19.30142169,5.23E-83,6.40E-82
Y53G8AL.1,4.643561991,-3.647185302,-3.910946092,1.34055454,-2.496866186,0.012529623,0.018221011
ZK697.14,6.161803592,4.494417663,4.775348756,1.259063921,3.331377853,0.000864172,0.001418023
Y53G8AL.4,2.06210755,-3.412789729,-3.800836118,1.685153926,-1.847184213,0.064720447,0.085603167
Y53G8AM.8,113.8660777,0.48534351,0.486299989,0.245333858,0.755474649,0.449964238,0.508010538
Y53G8AR.2,373.3310416,-1.125263859,-1.126578073,0.188708475,-4.373220973,1.22E-05,2.32E-05
M7.8,21.45284058,1.925926378,1.941067525,0.488241379,3.330169149,0.000867932,0.00142387
Y53G8AR.5,85.94646095,-1.525316144,-1.528417538,0.249094787,-4.919075825,8.70E-07,1.78E-06
Y53G8AR.6,270.6152144,-2.635815107,-2.638874674,0.188477082,-12.39309884,2.85E-35,1.42E-34
Y82E9BL.4,4.236450267,5.692961895,6.272622021,1.619855437,3.329285918,0.00087069,0.001428231
Y53G8AR.8,179.3003007,-0.9906831,-0.992185571,0.215675544,-3.20241733,0.001362794,0.002196085
Y53G8AR.9,459.5595203,-0.401790488,-0.402304919,0.197835606,-0.514520565,0.606888086,0.66959615
C36A4.11,11.26986317,2.367302425,2.398087572,0.623362969,3.316370279,0.000911949,0.001494047
Y37H9A.5,42.58851968,1.731556802,1.742174862,0.432170299,3.312483078,0.000924717,0.001514278
Y53G8B.3,3.939598967,-0.584142627,-0.607677326,1.065380034,-0.266705418,0.789695982,0.853511588
C33C12.7,10.12174694,3.180734855,3.262971261,0.869778603,3.312032333,0.000926208,0.001516548
Y53H1A.1,284.3231008,-0.709678088,-0.710528702,0.19131896,-2.141335533,0.03224699,0.04457663
Y53H1A.2,123.5532912,-0.922673214,-0.924178622,0.224110404,-2.778421714,0.005462367,0.008276557
Y53H1A.5,115.1958641,-2.851702018,-2.858492063,0.270071841,-9.448234248,3.45E-21,1.22E-20
Y53H1B.1,4.468702668,-4.525645272,-4.915357354,1.50092548,-2.815359808,0.004872265,0.007424453
Y53H1B.2,106.9284171,-9.074829105,-9.499323014,1.144236415,-7.668720369,1.74E-14,5.05E-14
Y53H1C.1,242.5387246,-1.381398778,-1.38256684,0.161132555,-6.711237076,1.93E-11,5.01E-11
Y53H1C.2,817.6799916,-0.800212844,-0.800504249,0.105553755,-4.738939378,2.15E-06,4.28E-06
Y54E10A.10,284.2515182,-2.666590443,-2.670297018,0.207014567,-11.43199957,2.89E-30,1.29E-29
Y54E10A.11,709.4368512,-0.081030776,-0.081080219,0.136440769,0,1,1
Y54E10A.12,236.4414354,-6.324413091,-6.367212985,0.44924266,-13.41015364,5.27E-41,2.97E-40
Y54E10A.14,139.2209142,-0.730733146,-0.731752389,0.20691017,-2.081739843,0.037366239,0.051246546
Y54E10A.15,316.260212,-5.424244089,-5.44386299,0.332249449,-15.42288215,1.15E-53,8.42E-53
F08G12.11,4.774127722,5.021209713,5.398339029,1.425822862,3.311217572,0.00092891,0.001520627
Y54E10A.17,81.21606988,-6.156495025,-6.269854035,0.723007566,-8.100184979,5.49E-16,1.68E-15
Y54E10A.2,404.8233689,-0.753117315,-0.753627911,0.144247831,-3.141241782,0.001682331,0.002686749
Y54E10A.3,524.9954073,-1.235920862,-1.236726034,0.141227058,-6.627064803,3.42E-11,8.79E-11
Y54E10A.4,105.2204157,-1.836061904,-1.839639495,0.244091768,-6.292968894,3.11E-10,7.67E-10
Y54E10A.5,203.7971691,-1.213414668,-1.214596634,0.172498064,-5.29521691,1.19E-07,2.56E-07
Y54E10A.6,273.6296991,-2.625172921,-2.627917237,0.179375538,-12.96259762,1.99E-38,1.07E-37
Y54E10A.7,180.7600045,-0.638798908,-0.639411446,0.171147707,-1.97957025,0.047751839,0.064486838
Y54E10A.9,2412.95287,-1.414378446,-1.414852657,0.101376847,-10.99243545,4.16E-28,1.75E-27
Y54E10BL.2,4.415104232,-0.662132459,-0.686792185,1.018428292,-0.355579732,0.722155324,0.786346307
H28O16.1,20350.02937,0.668898423,0.669169468,0.11144932,3.31001054,0.000932925,0.001526853
Y54E10BL.4,178.6230115,-5.062316049,-5.084077126,0.360894934,-13.19585176,9.27E-40,5.08E-39
Y54E10BL.5,541.7344199,0.310991614,0.311146703,0.123801153,0.088784428,0.929253234,0.991174121
Y54E10BL.6,367.1749554,-0.464089413,-0.46434518,0.129978826,-1.262431877,0.206793425,0.249611297
Y54E10BR.1,176.6454042,-1.231590771,-1.233343737,0.208732323,-4.463088217,8.08E-06,1.55E-05
Y54E10BR.2,185.6921435,-2.123160996,-2.126459774,0.21725347,-8.391861322,4.79E-17,1.51E-16
Y54E10BR.3,454.8906378,-0.361660493,-0.361900829,0.142601397,-0.432397536,0.665452508,0.729314158
Y54E10BR.4,346.0429866,-0.314661877,-0.314877718,0.145184061,-0.100988202,0.919559825,0.981905167
Y54E10BR.5,790.2208009,0.258781683,0.259017809,0.167173602,0,1,1
Y54E10BR.6,257.3295664,-2.224078824,-2.226995404,0.199772239,-9.631362368,5.89E-22,2.13E-21
Y54E10BR.7,5.169395978,-1.769531107,-1.839848733,1.076110529,-1.365594953,0.172066132,0.211487897
Y54E10BR.8,140.3910629,-3.38722593,-3.395086648,0.266624371,-11.57893375,5.27E-31,2.39E-30
Y54E2A.10,3.056857574,-3.082396084,-3.321925976,1.467108658,-1.896516709,0.057891753,0.077256688
Y54E2A.11,1527.397024,-1.229420576,-1.229790951,0.096100728,-9.671316726,3.99E-22,1.46E-21
Y54E2A.12,360.9178417,-1.216037295,-1.216858888,0.143823979,-6.369155541,1.90E-10,4.73E-10
Y54E2A.2,85.32837594,-1.601931243,-1.606224743,0.285724554,-4.556595587,5.20E-06,1.01E-05
Y54E2A.3,531.6655314,-1.32588804,-1.326723678,0.138817755,-7.390178893,1.47E-13,4.12E-13
Y79H2A.6,1062.290416,0.648510679,0.648745472,0.105329654,3.308761251,0.000937097,0.001533509
